label,id,lat,lng,town,river,measure_id,qualifier,parameter,period,low,high,valuetype,t,value
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-19T19:15:00Z,0.791
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-19T18:45:00Z,0.791
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-19T22:15:00Z,0.79
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-19T23:30:00Z,0.791
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-19T21:30:00Z,0.79
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-19T20:30:00Z,0.79
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-20T02:45:00Z,0.791
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-20T01:30:00Z,0.791
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-20T01:00:00Z,0.791
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-20T03:45:00Z,0.791
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-20T03:00:00Z,0.791
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-20T01:45:00Z,0.791
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-20T00:45:00Z,0.791
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-20T00:00:00Z,0.79
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-20T02:00:00Z,0.79
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-20T00:15:00Z,0.791
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-20T02:30:00Z,0.79
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-20T03:30:00Z,0.791
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-20T01:15:00Z,0.791
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-20T00:30:00Z,0.791
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-20T03:15:00Z,0.791
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-20T02:15:00Z,0.791
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-20T18:00:00Z,0.792
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-20T09:45:00Z,0.791
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-20T14:30:00Z,0.79
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-20T15:15:00Z,0.79
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-20T08:30:00Z,0.792
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-20T09:15:00Z,0.792
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-20T07:00:00Z,0.791
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-20T08:00:00Z,0.791
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-20T07:30:00Z,0.791
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-20T13:00:00Z,0.791
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-20T10:45:00Z,0.791
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-20T09:30:00Z,0.792
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-20T15:00:00Z,0.79
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-20T17:45:00Z,0.792
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-20T14:00:00Z,0.79
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-20T15:45:00Z,0.79
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-20T16:45:00Z,0.79
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-20T07:15:00Z,0.791
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-20T16:30:00Z,0.79
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-20T15:30:00Z,0.79
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-20T08:15:00Z,0.792
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-20T06:15:00Z,0.791
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-20T17:30:00Z,0.792
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-20T12:30:00Z,0.791
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-20T04:15:00Z,0.791
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-20T13:30:00Z,0.791
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-20T10:30:00Z,0.792
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-20T11:30:00Z,0.791
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-20T12:45:00Z,0.791
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-20T05:15:00Z,0.791
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-20T10:00:00Z,0.791
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-20T04:30:00Z,0.791
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-20T06:45:00Z,0.792
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-20T12:15:00Z,0.791
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-20T11:15:00Z,0.791
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-20T11:00:00Z,0.791
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-20T05:30:00Z,0.791
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-20T05:45:00Z,0.791
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-20T13:45:00Z,0.79
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-20T11:45:00Z,0.791
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-20T16:00:00Z,0.79
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-20T17:00:00Z,0.79
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-20T10:15:00Z,0.791
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-20T04:45:00Z,0.791
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-20T14:45:00Z,0.79
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-20T17:15:00Z,0.791
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-20T06:30:00Z,0.791
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-20T12:00:00Z,0.791
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-20T13:15:00Z,0.79
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-20T05:00:00Z,0.791
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-20T06:00:00Z,0.791
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-20T09:00:00Z,0.792
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-20T08:45:00Z,0.791
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-20T07:45:00Z,0.791
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-20T16:15:00Z,0.79
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-20T14:15:00Z,0.79
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-21T04:00:00Z,0.805
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-21T01:00:00Z,0.813
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-21T03:15:00Z,0.806
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-21T00:15:00Z,0.816
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-21T02:15:00Z,0.808
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-21T02:30:00Z,0.808
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-21T01:30:00Z,0.811
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-21T00:30:00Z,0.816
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-21T01:15:00Z,0.812
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-21T03:30:00Z,0.806
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-21T02:00:00Z,0.809
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-21T00:00:00Z,0.816
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-21T01:45:00Z,0.81
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-21T00:45:00Z,0.814
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-21T03:00:00Z,0.807
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-21T02:45:00Z,0.807
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-21T03:45:00Z,0.805
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-20T19:45:00Z,0.893
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-20T20:00:00Z,0.915
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-20T18:30:00Z,0.792
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-20T21:30:00Z,0.831
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-20T23:00:00Z,0.817
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-20T22:45:00Z,0.818
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-20T20:30:00Z,0.879
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-20T18:45:00Z,0.804
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-20T22:15:00Z,0.819
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-20T19:00:00Z,0.879
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-20T21:15:00Z,0.837
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-20T20:15:00Z,0.902
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-20T22:00:00Z,0.82
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-20T23:15:00Z,0.816
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-20T20:45:00Z,0.859
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-20T22:30:00Z,0.819
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-20T19:30:00Z,0.887
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-20T21:45:00Z,0.824
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-20T23:45:00Z,0.816
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-20T21:00:00Z,0.846
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-20T23:30:00Z,0.815
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-20T19:15:00Z,0.908
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-20T18:15:00Z,0.792
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-21T18:00:00Z,0.797
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-21T05:30:00Z,0.803
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-21T11:00:00Z,0.801
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-21T06:15:00Z,0.802
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-21T13:45:00Z,0.798
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-21T11:30:00Z,0.8
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-21T13:15:00Z,0.799
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-21T06:30:00Z,0.801
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-21T05:15:00Z,0.803
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-21T10:00:00Z,0.8
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-21T12:30:00Z,0.799
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-21T04:30:00Z,0.804
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-21T07:15:00Z,0.801
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-21T17:30:00Z,0.797
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-21T05:45:00Z,0.802
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-21T11:15:00Z,0.8
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-21T08:45:00Z,0.8
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-21T14:15:00Z,0.798
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-21T17:15:00Z,0.797
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-21T10:15:00Z,0.8
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-21T04:45:00Z,0.803
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-21T15:15:00Z,0.798
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-21T07:00:00Z,0.801
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-21T09:45:00Z,0.799
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-21T12:15:00Z,0.799
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-21T09:00:00Z,0.8
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-21T07:45:00Z,0.8
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-21T05:00:00Z,0.803
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-21T06:45:00Z,0.801
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-21T06:00:00Z,0.802
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-21T08:00:00Z,0.8
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-21T15:30:00Z,0.798
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-21T14:00:00Z,0.798
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-21T08:30:00Z,0.8
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-21T10:45:00Z,0.8
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-21T15:00:00Z,0.798
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-21T16:15:00Z,0.797
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-21T09:30:00Z,0.799
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-21T14:30:00Z,0.798
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-21T09:15:00Z,0.799
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-21T16:30:00Z,0.797
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-21T08:15:00Z,0.8
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-21T13:30:00Z,0.799
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-21T15:45:00Z,0.797
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-21T16:00:00Z,0.797
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-21T04:15:00Z,0.804
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-21T07:30:00Z,0.8
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-21T10:30:00Z,0.801
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-21T12:45:00Z,0.799
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-21T13:00:00Z,0.799
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-21T12:00:00Z,0.8
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-21T11:45:00Z,0.8
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-21T17:00:00Z,0.797
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-21T14:45:00Z,0.798
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-21T17:45:00Z,0.797
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-21T16:45:00Z,0.797
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-22T04:00:00Z,0.795
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-22T00:15:00Z,0.796
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-22T02:00:00Z,0.795
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-22T03:15:00Z,0.795
